timestamp,household_id,usage_liters,household_size,day_of_week,month
2025-03-22 04:00:00,H2,0.91,6,Saturday,March
2025-03-22 05:00:00,H2,23.51,6,Saturday,March
2025-03-22 06:00:00,H2,75.97,6,Saturday,March
2025-03-22 07:00:00,H2,80.85,6,Saturday,March
2025-03-22 08:00:00,H2,89.1,6,Saturday,March
2025-03-22 09:00:00,H2,28.9,6,Saturday,March
2025-03-22 10:00:00,H2,22.74,6,Saturday,March
2025-03-22 11:00:00,H2,30.34,6,Saturday,March
2025-03-22 12:00:00,H2,40.91,6,Saturday,March
2025-03-22 13:00:00,H2,41.49,6,Saturday,March
2025-03-22 14:00:00,H2,35.52,6,Saturday,March
2025-03-22 15:00:00,H2,36.11,6,Saturday,March
2025-03-22 16:00:00,H2,26.43,6,Saturday,March
2025-03-22 17:00:00,H2,26.3,6,Saturday,March
2025-03-22 18:00:00,H2,59.6,6,Saturday,March
2025-03-22 19:00:00,H2,76.99,6,Saturday,March
2025-03-22 20:00:00,H2,84.49,6,Saturday,March
2025-03-22 21:00:00,H2,66.85,6,Saturday,March
2025-03-22 22:00:00,H2,28.55,6,Saturday,March
2025-03-22 23:00:00,H2,38.8,6,Saturday,March
2025-03-23 00:00:00,H2,1.51,6,Sunday,March
2025-03-23 01:00:00,H2,1.44,6,Sunday,March
2025-03-23 02:00:00,H2,0.0,6,Sunday,March
2025-03-23 03:00:00,H2,1.68,6,Sunday,March
2025-03-23 04:00:00,H2,0.07,6,Sunday,March
2025-03-23 05:00:00,H2,23.2,6,Sunday,March
2025-03-23 06:00:00,H2,76.53,6,Sunday,March
2025-03-23 07:00:00,H2,74.14,6,Sunday,March
2025-03-23 08:00:00,H2,77.78,6,Sunday,March
2025-03-23 09:00:00,H2,21.35,6,Sunday,March
2025-03-23 10:00:00,H2,35.75,6,Sunday,March
2025-03-23 11:00:00,H2,36.77,6,Sunday,March
2025-03-23 12:00:00,H2,24.42,6,Sunday,March
2025-03-23 13:00:00,H2,47.83,6,Sunday,March
2025-03-23 14:00:00,H2,25.14,6,Sunday,March
2025-03-23 15:00:00,H2,35.14,6,Sunday,March
2025-03-23 16:00:00,H2,29.59,6,Sunday,March
2025-03-23 17:00:00,H2,30.17,6,Sunday,March
2025-03-23 18:00:00,H2,68.15,6,Sunday,March
2025-03-23 19:00:00,H2,82.12,6,Sunday,March
2025-03-23 20:00:00,H2,57.6,6,Sunday,March
2025-03-23 21:00:00,H2,76.08,6,Sunday,March
2025-03-23 22:00:00,H2,36.61,6,Sunday,March
2025-03-23 23:00:00,H2,34.3,6,Sunday,March
2025-03-24 00:00:00,H2,3.32,6,Monday,March
2025-03-24 01:00:00,H2,0.47,6,Monday,March
2025-03-24 02:00:00,H2,1.96,6,Monday,March
2025-03-24 03:00:00,H2,0.89,6,Monday,March
2025-03-24 04:00:00,H2,2.23,6,Monday,March
2025-03-24 05:00:00,H2,29.95,6,Monday,March
2025-03-24 06:00:00,H2,76.12,6,Monday,March
2025-03-24 07:00:00,H2,93.06,6,Monday,March
2025-03-24 08:00:00,H2,75.08,6,Monday,March
2025-03-24 09:00:00,H2,21.52,6,Monday,March
2025-03-24 10:00:00,H2,26.9,6,Monday,March
2025-03-24 11:00:00,H2,33.71,6,Monday,March
2025-03-24 12:00:00,H2,51.14,6,Monday,March
2025-03-24 13:00:00,H2,40.89,6,Monday,March
2025-03-24 14:00:00,H2,37.91,6,Monday,March
2025-03-24 15:00:00,H2,21.85,6,Monday,March
2025-03-24 16:00:00,H2,27.34,6,Monday,March
2025-03-24 17:00:00,H2,28.27,6,Monday,March
2025-03-24 18:00:00,H2,68.85,6,Monday,March
2025-03-24 19:00:00,H2,70.84,6,Monday,March
2025-03-24 20:00:00,H2,76.91,6,Monday,March
2025-03-24 21:00:00,H2,65.55,6,Monday,March
2025-03-24 22:00:00,H2,30.83,6,Monday,March
2025-03-24 23:00:00,H2,29.73,6,Monday,March
2025-03-25 00:00:00,H2,0.07,6,Tuesday,March
2025-03-25 01:00:00,H2,0.89,6,Tuesday,March
2025-03-25 02:00:00,H2,0.86,6,Tuesday,March
2025-03-25 03:00:00,H2,0.83,6,Tuesday,March
2025-03-25 04:00:00,H2,1.03,6,Tuesday,March
2025-03-25 05:00:00,H2,30.45,6,Tuesday,March
2025-03-25 06:00:00,H2,75.68,6,Tuesday,March
2025-03-25 07:00:00,H2,92.73,6,Tuesday,March
2025-03-25 08:00:00,H2,68.31,6,Tuesday,March
2025-03-25 09:00:00,H2,25.67,6,Tuesday,March
2025-03-25 10:00:00,H2,46.68,6,Tuesday,March
2025-03-25 11:00:00,H2,23.77,6,Tuesday,March
2025-03-25 12:00:00,H2,29.17,6,Tuesday,March
2025-03-25 13:00:00,H2,45.88,6,Tuesday,March
2025-03-25 14:00:00,H2,17.54,6,Tuesday,March
2025-03-25 15:00:00,H2,28.59,6,Tuesday,March
2025-03-25 16:00:00,H2,42.87,6,Tuesday,March
2025-03-25 17:00:00,H2,20.73,6,Tuesday,March
2025-03-25 18:00:00,H2,50.18,6,Tuesday,March
2025-03-25 19:00:00,H2,55.01,6,Tuesday,March
2025-03-25 20:00:00,H2,78.98,6,Tuesday,March
2025-03-25 21:00:00,H2,81.25,6,Tuesday,March
2025-03-25 22:00:00,H2,26.92,6,Tuesday,March
2025-03-25 23:00:00,H2,34.1,6,Tuesday,March
2025-03-26 00:00:00,H2,2.39,6,Wednesday,March
2025-03-26 01:00:00,H2,2.79,6,Wednesday,March
2025-03-26 02:00:00,H2,0.75,6,Wednesday,March
2025-03-26 03:00:00,H2,0.0,6,Wednesday,March
2025-03-26 04:00:00,H2,0.18,6,Wednesday,March
2025-03-26 05:00:00,H2,27.44,6,Wednesday,March
2025-03-26 06:00:00,H2,77.41,6,Wednesday,March
2025-03-26 07:00:00,H2,78.12,6,Wednesday,March
2025-03-26 08:00:00,H2,91.19,6,Wednesday,March
2025-03-26 09:00:00,H2,37.65,6,Wednesday,March
2025-03-26 10:00:00,H2,28.97,6,Wednesday,March
2025-03-26 11:00:00,H2,36.59,6,Wednesday,March
2025-03-26 12:00:00,H2,42.86,6,Wednesday,March
2025-03-26 13:00:00,H2,40.52,6,Wednesday,March
2025-03-26 14:00:00,H2,35.44,6,Wednesday,March
2025-03-26 15:00:00,H2,30.43,6,Wednesday,March
2025-03-26 16:00:00,H2,42.35,6,Wednesday,March
2025-03-26 17:00:00,H2,21.37,6,Wednesday,March
2025-03-26 18:00:00,H2,64.85,6,Wednesday,March
2025-03-26 19:00:00,H2,68.73,6,Wednesday,March
2025-03-26 20:00:00,H2,74.39,6,Wednesday,March
2025-03-26 21:00:00,H2,82.68,6,Wednesday,March
2025-03-26 22:00:00,H2,29.85,6,Wednesday,March
2025-03-26 23:00:00,H2,21.47,6,Wednesday,March
2025-03-27 00:00:00,H2,1.84,6,Thursday,March
2025-03-27 01:00:00,H2,1.75,6,Thursday,March
2025-03-27 02:00:00,H2,0.0,6,Thursday,March
2025-03-27 03:00:00,H2,1.0,6,Thursday,March
2025-03-27 04:00:00,H2,0.0,6,Thursday,March
2025-03-27 05:00:00,H2,26.01,6,Thursday,March
2025-03-27 06:00:00,H2,70.97,6,Thursday,March
2025-03-27 07:00:00,H2,88.09,6,Thursday,March
2025-03-27 08:00:00,H2,81.17,6,Thursday,March
2025-03-27 09:00:00,H2,22.29,6,Thursday,March
2025-03-27 10:00:00,H2,35.28,6,Thursday,March
2025-03-27 11:00:00,H2,21.4,6,Thursday,March
2025-03-27 12:00:00,H2,42.64,6,Thursday,March
2025-03-27 13:00:00,H2,33.49,6,Thursday,March
2025-03-27 14:00:00,H2,27.81,6,Thursday,March
2025-03-27 15:00:00,H2,33.03,6,Thursday,March
2025-03-27 16:00:00,H2,33.13,6,Thursday,March
2025-03-27 17:00:00,H2,38.02,6,Thursday,March
2025-03-27 18:00:00,H2,69.18,6,Thursday,March
2025-03-27 19:00:00,H2,73.06,6,Thursday,March
2025-03-27 20:00:00,H2,65.62,6,Thursday,March
2025-03-27 21:00:00,H2,71.82,6,Thursday,March
2025-03-27 22:00:00,H2,32.64,6,Thursday,March
2025-03-27 23:00:00,H2,29.41,6,Thursday,March
2025-03-28 00:00:00,H2,0.0,6,Friday,March
2025-03-28 01:00:00,H2,1.33,6,Friday,March
2025-03-28 02:00:00,H2,1.36,6,Friday,March
2025-03-28 03:00:00,H2,0.32,6,Friday,March
2025-03-28 04:00:00,H2,0.0,6,Friday,March
2025-03-28 05:00:00,H2,38.86,6,Friday,March
2025-03-28 06:00:00,H2,84.91,6,Friday,March
2025-03-28 07:00:00,H2,77.71,6,Friday,March
2025-03-28 08:00:00,H2,68.63,6,Friday,March
2025-03-28 09:00:00,H2,25.07,6,Friday,March
2025-03-28 10:00:00,H2,37.82,6,Friday,March
2025-03-28 11:00:00,H2,30.83,6,Friday,March
2025-03-28 12:00:00,H2,35.6,6,Friday,March
2025-03-28 13:00:00,H2,44.08,6,Friday,March
2025-03-28 14:00:00,H2,25.11,6,Friday,March
2025-03-28 15:00:00,H2,39.01,6,Friday,March
2025-03-28 16:00:00,H2,38.12,6,Friday,March
2025-03-28 17:00:00,H2,27.2,6,Friday,March
2025-03-28 18:00:00,H2,63.71,6,Friday,March
2025-03-28 19:00:00,H2,43.82,6,Friday,March
2025-03-28 20:00:00,H2,55.18,6,Friday,March
2025-03-28 21:00:00,H2,56.61,6,Friday,March
2025-03-28 22:00:00,H2,30.81,6,Friday,March
2025-03-28 23:00:00,H2,28.04,6,Friday,March
2025-03-29 00:00:00,H2,0.0,6,Saturday,March
2025-03-29 01:00:00,H2,0.72,6,Saturday,March
2025-03-29 02:00:00,H2,1.51,6,Saturday,March
2025-03-29 03:00:00,H2,1.53,6,Saturday,March
2025-03-29 04:00:00,H2,0.0,6,Saturday,March
2025-03-29 05:00:00,H2,29.23,6,Saturday,March
2025-03-29 06:00:00,H2,66.17,6,Saturday,March
2025-03-29 07:00:00,H2,89.02,6,Saturday,March
2025-03-29 08:00:00,H2,87.84,6,Saturday,March
2025-03-29 09:00:00,H2,24.61,6,Saturday,March
2025-03-29 10:00:00,H2,25.4,6,Saturday,March
2025-03-29 11:00:00,H2,27.23,6,Saturday,March
2025-03-29 12:00:00,H2,21.98,6,Saturday,March
2025-03-29 13:00:00,H2,42.69,6,Saturday,March
2025-03-29 14:00:00,H2,28.36,6,Saturday,March
2025-03-29 15:00:00,H2,35.82,6,Saturday,March
2025-03-29 16:00:00,H2,23.41,6,Saturday,March
2025-03-29 17:00:00,H2,26.29,6,Saturday,March
2025-03-29 18:00:00,H2,54.93,6,Saturday,March
2025-03-29 19:00:00,H2,59.96,6,Saturday,March
2025-03-29 20:00:00,H2,58.18,6,Saturday,March
2025-03-29 21:00:00,H2,79.96,6,Saturday,March
2025-03-29 22:00:00,H2,25.81,6,Saturday,March
2025-03-29 23:00:00,H2,30.75,6,Saturday,March
2025-03-30 00:00:00,H2,0.62,6,Sunday,March
2025-03-30 01:00:00,H2,0.0,6,Sunday,March
2025-03-30 02:00:00,H2,0.83,6,Sunday,March
2025-03-30 03:00:00,H2,1.6,6,Sunday,March
2025-03-30 04:00:00,H2,0.0,6,Sunday,March
2025-03-30 05:00:00,H2,34.85,6,Sunday,March
2025-03-30 06:00:00,H2,71.5,6,Sunday,March
2025-03-30 07:00:00,H2,75.17,6,Sunday,March
2025-03-30 08:00:00,H2,85.31,6,Sunday,March
2025-03-30 09:00:00,H2,26.02,6,Sunday,March
2025-03-30 10:00:00,H2,30.23,6,Sunday,March
2025-03-30 11:00:00,H2,28.11,6,Sunday,March
2025-03-30 12:00:00,H2,41.03,6,Sunday,March
2025-03-30 13:00:00,H2,20.95,6,Sunday,March
2025-03-30 14:00:00,H2,19.02,6,Sunday,March
2025-03-30 15:00:00,H2,33.7,6,Sunday,March
2025-03-30 16:00:00,H2,36.22,6,Sunday,March
2025-03-30 17:00:00,H2,24.54,6,Sunday,March
2025-03-30 18:00:00,H2,67.56,6,Sunday,March
2025-03-30 19:00:00,H2,72.95,6,Sunday,March
2025-03-30 20:00:00,H2,76.93,6,Sunday,March
2025-03-30 21:00:00,H2,49.72,6,Sunday,March
2025-03-30 22:00:00,H2,24.68,6,Sunday,March
2025-03-30 23:00:00,H2,28.0,6,Sunday,March
2025-03-31 00:00:00,H2,1.7,6,Monday,March
2025-03-31 01:00:00,H2,3.5,6,Monday,March
2025-03-31 02:00:00,H2,0.77,6,Monday,March
2025-03-31 03:00:00,H2,0.0,6,Monday,March
2025-03-31 04:00:00,H2,1.4,6,Monday,March
2025-03-31 05:00:00,H2,37.93,6,Monday,March
2025-03-31 06:00:00,H2,81.08,6,Monday,March
2025-03-31 07:00:00,H2,70.93,6,Monday,March
2025-03-31 08:00:00,H2,89.58,6,Monday,March
2025-03-31 09:00:00,H2,33.98,6,Monday,March
2025-03-31 10:00:00,H2,23.84,6,Monday,March
2025-03-31 11:00:00,H2,32.29,6,Monday,March
2025-03-31 12:00:00,H2,47.98,6,Monday,March
2025-03-31 13:00:00,H2,49.46,6,Monday,March
2025-03-31 14:00:00,H2,29.6,6,Monday,March
2025-03-31 15:00:00,H2,27.85,6,Monday,March
2025-03-31 16:00:00,H2,37.36,6,Monday,March
2025-03-31 17:00:00,H2,22.74,6,Monday,March
2025-03-31 18:00:00,H2,74.39,6,Monday,March
2025-03-31 19:00:00,H2,56.3,6,Monday,March
2025-03-31 20:00:00,H2,80.65,6,Monday,March
2025-03-31 21:00:00,H2,67.42,6,Monday,March
2025-03-31 22:00:00,H2,37.61,6,Monday,March
2025-03-31 23:00:00,H2,32.95,6,Monday,March
